date,s594_BTC_RR,s594_BTC_ER,s594_ETH_RR,s594_ETH_ER,s594_LTC_RR,s594_LTC_ER,s594_ZEC_RR,s594_ZEC_ER,s594_EOS_RR,s594_EOS_ER,s594_NEO_RR,s594_NEO_ER,s594_BTG_RR,s594_BTG_ER,s594_SNT_RR,s594_SNT_ER,s594_FUN_RR,s594_FUN_ER,s594_ZRX_RR,s594_ZRX_ER,s594_TRX_RR,s594_TRX_ER,s594_DAI_RR,s594_DAI_ER,s594_ANT_RR,s594_ANT_ER,s594_MKR_RR,s594_MKR_ER,s594_KNC_RR,s594_KNC_ER,s594_XTZ_RR,s594_XTZ_ER,s594_DGB_RR,s594_DGB_ER,s593_BTC_RR,s593_BTC_ER,s593_ETH_RR,s593_ETH_ER,s593_LTC_RR,s593_LTC_ER,s593_ETC_RR,s593_ETC_ER,s593_EOS_RR,s593_EOS_ER,s593_OMG_RR,s593_OMG_ER,s593_BTG_RR,s593_BTG_ER,s593_SNT_RR,s593_SNT_ER,s593_BAT_RR,s593_BAT_ER,s593_FUN_RR,s593_FUN_ER,s593_TRX_RR,s593_TRX_ER,s593_ANT_RR,s593_ANT_ER,s593_MKR_RR,s593_MKR_ER,s593_KNC_RR,s593_KNC_ER,s593_DGB_RR,s593_DGB_ER,s593_PAX_RR,s593_PAX_ER,s434_BTC_RR,s434_BTC_ER,s434_ETH_RR,s434_ETH_ER,s434_LTC_RR,s434_LTC_ER,s433_BTC_RR,s433_BTC_ER,s433_ETH_RR,s433_ETH_ER,s433_LTC_RR,s433_LTC_ER,s381_BTC_RR,s381_BTC_ER,s381_ETH_RR,s381_ETH_ER,s381_LTC_RR,s381_LTC_ER,s381_ETC_RR,s381_ETC_ER,s381_XMR_RR,s381_XMR_ER,s381_ZEC_RR,s381_ZEC_ER,s378_BTC_RR,s378_BTC_ER,s378_ETH_RR,s378_ETH_ER,s378_LTC_RR,s378_LTC_ER,s378_XMR_RR,s378_XMR_ER,s378_ZEC_RR,s378_ZEC_ER
2017-06-26 20:00:00,0.0,0.0,0.00975538951528582,-0.52367816,0.0,0,0.010150210306978621,-0.47632184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49725777,0.0,0.0,0.0,0.0,0.0,0.0,-0.003223462143184132,0.44029484,-0.010618772499999977,0.55970516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67346939,0.0,-0.32653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27002793,-0.14133195042858898,0.42938082,-0.12243448406468675,0.52678084,0.0,0.0,-0.026027289790185183,-0.35625432,0.0,0.64374568,0.002014122783205763,0.075,-0.004817147052942427,0.0,0.010018754131813499,0.075,0.012159264643413124,0.075,0.0015624271081446902,0.075,-0.0036203378314550666,0.0,-0.0016011137183270486,0.0,-0.00819573712023897,0.0,-0.0011569433950092912,0.0,-0.0023616852535430473,0.0,0.0,0.0
2017-07-03 20:00:00,0.0,0.0,0.002210887353188406,-0.51996286,0.0,0,0.005385103769282555,-0.48003714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48226949999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0009218534044979383,0.44636678,-0.0027023936028743815,0.55363322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66869671,0.0,-0.33130329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08420145,0.03383738963819396,-0.16005418,0.08868008727977128,-0.89975371,0.0,-0.81795271,0.0,0.03325529,0.10827664941180537,-0.148792,-0.005777062822048135,0.03333333,0.0,0.03333333,-0.011063264496897944,0.03333333,-0.007284824395105703,0.03333333,-0.00906486937685909,0.03333333,0.0,0.03333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-10 20:00:00,0.0,0.0,0.014952733768396854,-0.51927543,0.0,0,0.01719572294014772,-0.48072457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6300578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005242777385800875,0.44790123,-0.01630122859202265,0.55209877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66990291,0.0,-0.33009709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16511893,0.0,-0.10876588,0.0,0.81473001,0.0,-0.55317607,-0.007893113905069258,0.20032497,0.0,-0.24649896,0.0015582187613102016,0.08333333,-0.0024952637784535687,0.01666667,0.009688272675374525,0.08333333,-0.0002977736864717187,0.01666667,0.003889074337158011,0.08333333,-0.0031299578024695323,0.01666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-17 20:00:00,0.0,0.0,-0.010702633531398048,-0.53395349,0.0,0,-0.003611211113550484,-0.46604651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28940569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71059432,0.0,0.0,0.0,0.0,0.0,0.0,0.00019988046757590664,0.44460571,0.010980468384436675,0.55539429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66907341,0.0,-0.33092659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45262332,0.0,-0.36893404,-0.03865616111163231,0.28276384,0.0,0.84816911,-0.010792247244093,0.01277383,0.0,-0.13905706,-0.008606236200829346,0.03,-0.0038123808649852173,0.03,-0.009681022200790645,0.03,-8.854973936465359e-05,0.15,-0.020461333645319896,0.03,-0.005509596109004933,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-24 20:00:00,0.0,0.0,0.005472892311686268,-0.54325095,0.0,0,0.0026441987666360705,-0.45674905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29487179999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70512821,0.0,0.0,0.0,0.0,0.0,0.0,0.0049251147647277095,0.44134897,-0.006034179530737351,0.55865103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6686747,0.0,-0.3313253,0.0,0.0,0.0,0.0,0.0,0.0,0.09852720865407671,-0.19683615,0.0,-0.0497975,0.01671359363561736,0.7928482,0.18458827321719298,0.0,0.002163625421918977,-0.57515129,0.0,-0.42484871,0.006852177970026452,0.03333333,0.0030986641818319762,0.03333333,-0.00029424745340224866,0.03333333,-0.01183435164121929,0.03333333,0.0017451769403233157,0.03333333,0.0025159055833517997,0.03333333,0.0,0.09945776,0.0,0.16039069,0.0,0.22810945,0.0,0.15028350000000001,0.0,0.16445755
2017-07-31 20:00:00,0.0,0.0,-0.006329991854074438,-0.55149502,0.0,0,-0.0015918283625324576,-0.44850498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30576441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69423559,0.0,0.0,0.0,0.0,0.0,0.0,0.0028910591738772217,0.44268585,0.006209973386688782,0.55731415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67141163,0.0,-0.32858837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08565633,0.0,-0.30323479999999997,-0.050473009697248064,-0.87706572,0.0,-0.83942575,0.0,-0.04266927,0.0,0.11790498,-0.002448536656277323,0.03,-0.003680808811834451,0.03,-0.0023621416883162693,0.03,-0.0035733605070235367,0.03,0.0030879222133057397,0.15,-0.004004759061477836,0.03,0.0002783360972673403,0.16715935,-0.0018500294741177173,0.0,-0.001611901144751668,0.0,-0.0020241181813633155,0.0,-0.003173254973734396,0.0
2017-08-07 20:00:00,0.0,0.0,-0.017113983189760918,-0.54727527,0.0,0,-0.013000435219946632,-0.45272473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30827068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69172932,0.0,0.0,0.0,0.0,0.0,0.0,0.010901921132636595,0.44444444,0.01703682440977631,0.55555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67337278,0.0,-0.32662722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31067463,0.0,0.31684316,0.0,0.54523674,0.0,-0.88019788,0.0,-4.839999999999999e-07,0.009558664231312339,0.11980164,0.0013507832934055543,0.07,0.0032124132108420043,0.07,0.0004955576477634141,0.07,0.001422572917485554,0.07,-0.008216086548804558,-0.05,0.00029873018818005095,0.07,0.0031809161203919844,0.12361689999999999,0.0,0.10988922,0.0,0.19785062,0.0,0.19929965,0.0,0.17905834
2017-08-14 20:00:00,0.0,-0.30536585,0.0016544810123014621,-0.38146342,0.0,0,0.005762071985048868,-0.31317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30712531,0.0,0.01474202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67813268,0.0,0.0,0.0,0.0,0.0,0.0,0.009639598989633173,0.44460227,-0.0019053349533984666,0.55539773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66985646,0.0,-0.33014354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35075507,0.029909117784223737,0.39040224,-0.006410521969062793,0.42461227,0.0,-0.93348227,0.0,0.01637145,-0.00140766176782018,0.05014628,0.015210833013408557,0.06666667,0.021929564862350693,0.06666667,0.006137256628556088,0.06666667,-0.0005240233117234884,0.06666667,-0.007002242195432493,0.06666667,0.014484873202528602,0.06666667,0.003360784791811625,0.16271039,0.0011645120069172534,0.11511555,-0.0002582261436660642,0.0,-0.0002809987007735409,0.0,-8.48047888137091e-05,0.0
2017-08-21 20:00:00,0.0005044974999999567,-0.29923028,-0.003637617650589266,-0.38454137,0.0,0,-0.0021904095758025857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18082192,0.0,-0.31622835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37534247,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009568031423053688,0.43761726,0.005067395992542175,0.56238274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6694813000000001,0.0,-0.3305187,0.0,0.0,0.0,0.0,0.0,0.0,-0.024465441488534745,0.02936771,0.026764768140771177,0.92117589,0.01988565921777959,-0.62742729,0.0,0.0,0.001120553330285064,0.19739887,0.0023470184602633203,-0.80260113,0.01679905427078936,0.1,0.0005631041987825312,0.1,-0.00434698305316032,0.025,-0.006408393436221304,0.025,-0.0006589491698440146,0.025,-0.006745199877984648,0.025,-0.001244977622040558,0.0,0.0008888233555766967,0.0,0.0,0.12955070000000002,0.0,0.05046811,0.0,0.05592273
2017-08-28 20:00:00,-0.003749430921473595,-0.30894040000000006,-0.00733458415266456,-0.40331126,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18021679999999998,0.0,-0.28774834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37127371,0.0,0.0,0.0,0.0,0.0,0.0,0.005241636467782311,0.43375174,0.010471848270265037,0.56624826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.67106843,0.0,-0.32893157,0.0,0.0,0.0,0.0,0.0,0.0,0.0024994025767135016,-0.44939629999999997,0.062352394883300896,-0.44158898,0.0,0.19522309,0.0,-0.50837102,0.013339580807526884,-0.45973971,0.0,-0.03188927,0.0009599677072772283,-0.05,0.008562628096673193,0.07,0.0033187843659080586,0.07,0.002201493323155641,0.07,0.019850195448116493,0.07,0.002307269148471511,0.07,0.0,0.26487278,0.0,0.36335445,0.003808018244976238,0.06321083,0.004298198609099071,0.03393556,0.0008667733533695874,0.04186926
2017-09-04 20:00:00,0.0013599555376385122,-0.31225166,0.005967920817886299,-0.40629139,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1787176,0.0,-0.28145695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37517053,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020926431321201216,0.43456221,-0.008684547061798463,0.56543779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66545012,0.0,-0.33454988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28889713,0.0,0.13320431,0.012007700069240394,0.66670678,0.0,0.0,0.0,-0.62462473,0.0,-0.37537527,-0.004650087353262354,0.06666667,0.013069112732515079,0.06666667,0.03192306456899079,0.06666667,0.007839357746965123,0.06666667,0.043939730134146,0.06666667,0.017517917764446445,0.06666667,-0.0010937375814028293,0.27689529,-0.005426107381842223,0.0,0.0004347361830629119,0.11462575,-0.0009530335746248263,0.0,-0.0008578070339381424,0.0
2017-09-11 20:00:00,0.0015439550590438088,-0.31004942,0.002700809352013616,-0.40296540000000003,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17701453,0.0,-0.28698517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36459709,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023207227214704224,0.32292382,-0.004075958389488454,0.41969801,0.0,0.25737817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14135021,0.0,0.0,0.0,-0.56751055,0.0,-0.29113924,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010106054019164963,-0.0301397,0.0001806328635597124,0.76934301,0.009812472572664174,-0.86933108,0.0,0.0,0.0,-0.0006267,0.0,-0.9993733,-0.0016090568350585267,0.025,-0.009263068762358447,0.025,0.006661714453503267,0.1,0.006218095882882921,0.1,-0.009277548045049435,0.025,-0.009160012237607517,0.025,-8.11334098017675e-05,0.0,0.0,0.0,0.0001987749136787841,0.0,0.0,0.0,0.0,0.0
2017-09-18 20:00:00,0.001829458267758296,-0.31105228,0.0014468456054633496,-0.40039709,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27944112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55888224,0.0,0.16167665,0.0,0.0,0.0,-0.28855063,-0.002056867809036316,0.3262756,-0.0016874166371582254,0.41999306,-0.005260902500000043,0.25373134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14613779,0.0,0.0,0.0,-0.56158664,0.0,-0.29227557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23028588,-0.002288545948291736,-0.6920554,0.0,-0.25218407,0.0,0.0,0.0,0.19193845,0.0,-0.80806155,-0.007494769245371217,0.03333333,-0.00840203093706811,0.03333333,-0.04400167641418069,0.03333333,-0.04499772921956003,0.03333333,-0.007502247347088942,0.03333333,-0.008853403267900383,0.03333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25 20:00:00,2.5716975715398982e-05,-0.30820326,-0.0010163367579438367,-0.40152773,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17989418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36904762,0.0,0.0,0.0,0.0,0.0,-0.29026901,-0.00018549386694849225,0.32323232,0.0008238374564574163,0.42110763,-0.00027474038236439366,0.25566005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32153569,0.0,-0.16736653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22246396,0.0,-0.42543016,0.0,-0.61281651,0.0,0.0,-0.0014744167893828968,-0.18340352,0.0,-0.81659648,0.0036780077311994006,0.06666667,0.005010324232122727,0.06666667,0.0008939221493103006,0.06666667,-0.0005982624798547541,0.06666667,-0.00010125534966351026,0.06666667,0.002685705919342159,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13826913
2017-10-02 20:00:00,-0.003461877220205405,-0.30167598,-0.00048406585065465104,-0.40552087,0.0,0,0.0,-0.29280316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19451697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3616188,0.0,0.0,0.0,0.0,0.0,0.0,0.0034845896705543366,0.32053073,0.00026702860576722766,0.43086592,-0.0001286142768091864,0.24860335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31826401,0.0,-0.16696805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46180507,0.0,-0.13614014,0.0,-0.46541668,0.0,0.0,0.0,-0.066363,0.0,0.933637,0.010728857754500418,0.06666667,0.01167509701229928,0.06666667,0.012067362198942659,0.06666667,0.02087036446052033,0.06666667,0.009342083453169128,0.06666667,0.05079318238432635,0.06666667,0.0,0.22775399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0014774026175389014,0.0
2017-10-09 20:00:00,-0.003330421827071262,-0.29960448,-0.0011412640805812104,-0.40177983,0.0,0,0.0017842919763632861,-0.29861569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19078947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0033957487785162745,0.32165605,0.00103710443556905,0.43135173,-0.0007778593172401582,0.24699222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.318429,0.0,-0.16555891,0.0,0.0,0.0,0.0,0.0,0.0,0.03497743080232347,0.3863351,0.0,-0.45252497,0.0,-0.29433293,0.0,0.98189885,0.0,-0.01018472,-0.05307698061737032,0.00791643,0.001797129754678977,0.15,-0.0017802980429735694,0.03,-0.0041111381842770835,0.03,-0.006866237535554805,0.03,-0.0050122445729559725,0.03,-0.012146201060264854,0.03,0.001940763810327331,0.08643065,0.0,0.07876126,0.0,0.60642171,0.0,0.11260693,0.0,0.04091442
2017-10-16 20:00:00,-0.005194574383679071,-0.29736842,-0.0022657200110937628,-0.39967105,0.0,0,0.0004433232515511812,-0.30296053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18489583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35807292,0.0,0.0,0.0,0.0,0.0,0.0,0.005436905259170504,0.32147937,0.0022546269531994,0.43207681,0.004045552878052119,0.24644381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.40122511,0.0,-0.21056662,0.0,0.0,0.0,0.0,0.0,0.0,0.0704542897272112,0.25715707,0.0,0.29206963,0.0,0.63674807,0.17905207074301788,-0.98453832,0.0,-0.00778344,0.0020682406632240914,-0.00767824,0.043903261712419595,0.1,0.0007276089434938057,0.1,0.005059773669727321,0.025,-0.0006747121787953008,0.025,-0.0012161494763428193,0.025,-0.0020341593105864977,0.025,0.0016099539772885295,0.14322229,0.0009646511517871014,0.12632385,0.017695211402031303,0.08007667,0.0014301965136780455,0.13522309,6.0916865007280306e-05,0.0
2017-10-23 20:00:00,0.00040112071973519975,0.0,0.002354536260114827,-0.39973395,0.0,0,0.0018629689299348772,-0.30495511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21990172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33660934,0.0,0.0,0.0,0.0,0.0,-0.29531094,-0.00015594851594421665,0.31792115,-0.0027200868763237276,0.43082437,-0.0008891432033220525,0.25125448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42594075,0.0,-0.2193755,0.0,0.0,0.0,0.0,0.0,0.0,0.012170628525671705,0.26845811,-0.039338078675735536,0.63030989,-0.09149957665516326,0.27382934,0.0,0.84458586,0.0,0.12180651,0.0,-0.03360763,0.009649688588925434,0.075,0.0010109322924064445,0.075,-0.00045641531188044194,0.0,-0.0011433741657523669,0.0,0.00025599066064389836,0.075,0.00031315822028582036,0.075,0.0006226147834908218,0.05453363,-0.0018757863500364837,0.0,-0.0013610011133771628,0.0,-0.0016127789275711957,0.0,0.0,0.0
2017-10-30 20:00:00,0.0,-0.2990997,-0.0010683638732523967,-0.40313438,0.0,0,-0.0026081567016094714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22344322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33211233,0.0,0.0,0.0,0.0,0.0,-0.29776592,0.005372543983273781,0.31584507,0.0009760623792510588,0.42570423,-0.00011089880234845832,0.25845070000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42101043,0.0,-0.21812350000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.008453660754010167,-0.7019314999999999,0.04208820963169807,-0.15185094,0.006565148052214499,0.17239606,0.026597947253204246,0.90567569,0.00812026022809484,0.01566077,0.0,-0.07866354,0.0033860420903970194,0.15,-0.0023071699653209933,0.03,0.0,0.03,0.0,0.03,0.00037099273275566957,0.03,0.0006512368373561275,0.03,0.0001942984363372921,0.13056333,0.0,0.24281356,0.0,0.15092086,0.0,0.18452483,0.0,0.08551724
2017-11-06 19:00:00,-0.0030533596263242545,-0.2997003,0.0015358369541866343,-0.40193140000000005,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22475962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33653846,0.0,0.0,0.0,0.0,0.0,-0.2983683,0.003092637929483025,0.31479538,-0.0018030044728668364,0.42217559,0.002166292279505055,0.26302903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41935484,0.0,-0.22580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32323143,0.0,0.36029520000000004,-0.00538135475063662,-0.49471784,0.10767812801377191,0.0,-0.0004945600578907717,-0.61424255,0.0,0.38575745,0.04462822923747269,0.15,-0.0011089637147112573,0.03,-0.000268298059327188,0.03,-0.0012856776823356776,0.03,-0.002178554453722397,0.03,-0.002220797075627116,0.03,0.0017478845193903546,0.23862226,-0.0008194842674698874,0.14482628,-0.0004957712383912588,0.21332408,0.002446710177777022,0.0,-0.000448408416362755,0.17348409
2017-11-13 19:00:00,0.0020974409474100093,-0.29735974,-0.0059784995544785915,-0.40528053,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22327791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33491687,0.0,0.0,0.0,0.0,0.0,-0.29735974,-0.002326302746798757,0.31514516,0.006037808890873691,0.42952081,0.0005864132536510132,0.25533403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41660016,0.0,-0.22505986,0.0,0.0,0.0,0.0,0.0,0.0,-0.02056150560882484,-0.35528483,0.017139192012071376,0.15284484,0.0,0.58061422,0.0,0.0,0.0,-0.98263527,0.04006208180842662,-0.01736473,0.001990968835368335,0.06666667,0.004497670256039435,0.06666667,0.00838509999444556,0.06666667,0.0122029643242802,0.06666667,0.013158992356078671,0.06666667,0.005963137217096463,0.06666667,-0.0016703007998559213,0.0,0.0007731670728614494,0.0,0.00249169253232813,0.0,0.0,0.08669842,0.002573053285746631,0.1075996
2017-11-20 19:00:00,-0.006848725893629582,-0.29694758,-0.0032781194944339854,-0.40610484,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22887324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33568075,0.0,0.0,0.0,0.0,0.0,-0.29694758,0.007121094394264702,0.31647808,0.00318183149709604,0.43281471,0.003188240400945877,0.25070721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39645881,0.0,-0.22016936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64340546,0.023514471880341465,0.35539109999999996,0.09577727887152658,-0.00186693,0.0,0.0,0.0,0.44154757,0.0,0.55845243,0.006752100715498611,0.07,0.0034564747053731294,0.07,0.008640213344519712,-0.05,0.01244363987056737,0.07,-0.00039469407649772814,0.07,0.008093210787040181,0.07,0.0,0.10634613,0.0,0.21021866,0.0,0.06797065,0.0009929410487065943,0.16922256,0.001783736190556287,0.24135038
2017-11-27 19:00:00,-0.006647239039000812,-0.29661296,-0.011996815367393623,-0.40677409,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29661296,0.0,0.0,0.0,0.21954023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32873563,0.0,0.0,0.0,0.0,0.0,0.0,0.006932495755865792,0.31850282,0.012527601579883762,0.43679379,0.008521300884421127,0.24470339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39234809,0.0,-0.21848739,0.0,-0.39309827,0.0,0.0,0.0,0.0,0.10183713783100483,0.14033146,0.09067337367630084,0.21125966,0.0,0.82208155,0.0,0.0,0.11246723464518034,0.48736493,0.12619204094088082,-0.51263507,0.0008585508594900828,0.06666667,0.015461811991040597,0.06666667,-0.0013238963989129057,0.06666667,0.004427846238858185,0.06666667,0.02098923581432942,0.06666667,0.002638145277572769,0.06666667,0.0018819635862756046,0.23496498,0.005988462936708469,0.14131796,0.0017147916397328503,0.14472549,0.004453898333895205,0.0,0.0031566451803112868,0.12443296
